,A.1 External Costs,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.2 External Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
560,0,0.0303849037530208,37543326.405010045,0,0.4256745552683121,428385109.02741885,26,261.7610217567038,10.0,0.6650217215584474,163.11104076942348,1.5,0.1345420677357553,246.0808347438669,1.5,0.6464984302720336,84.88073328124102,10.0,0.2323045526801243,155.05083989257878,1.5,0.0493223846083962,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,base case no policy,dikesnet
561,0,0.0473482510594572,58737546.414756246,0,0.1633068841408666,157997267.4744044,31,191.0204873150235,10.0,0.6392326300192748,280.7542540406881,1.5,0.3237278204530797,104.67724915766308,1.0,0.5262628371096866,86.06392247832831,10.0,0.6354678360643933,174.19087823089154,1.0,0.872535392547489,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,base case no policy,dikesnet
562,0,1.5399340138113318,2372985499.174572,0,0.0,0.0,48,167.2440104958577,10.0,0.3354581609146408,43.49568950637264,1.0,0.9336023311281376,248.3129919306893,1.5,0.1262447941827232,77.70726634903198,1.5,0.1990635226674196,331.81171218157624,1.5,0.955407755520198,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,base case no policy,dikesnet
563,0,1.7421490968295703,2690453706.4864163,0,0.0,0.0,100,303.8675347131914,1.5,0.0353135100317854,266.00548540266834,1.5,0.8763258588734498,134.8100099040151,1.5,0.0175699436053129,204.38567577178785,1.5,0.8662970392158016,72.08516584635896,1.5,0.8195324832550027,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,base case no policy,dikesnet
564,0,0.0143813080981357,16628233.24170167,0,0.0182522411202755,15607313.224419728,55,288.5086588354296,1.0,0.7464744268751298,86.55931172425838,10.0,0.8313554990685599,254.6584970529237,1.0,0.9591548050327864,106.6028888024574,1.0,0.2169855734117343,165.09250312780716,1.0,0.2665115274173144,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,base case no policy,dikesnet
565,0,0.0483663801503645,82579835.67574641,0,0.0312669557983816,39651725.77071505,74,216.58595566270264,1.0,0.6514052353918783,56.19179891731653,10.0,0.7423100622557469,48.49006612052973,1.0,0.2079768217950088,229.47792387851013,1.0,0.3842881107712238,194.041759436124,10.0,0.0025665748494919,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,base case no policy,dikesnet
566,0,0.0,0.0,0,0.1649616161307813,198228966.046531,60,160.32047434543384,1.0,0.8961085955516119,78.90886737806647,10.0,0.3328363363943382,146.15574400604146,10.0,0.305955092356763,242.3316722609928,10.0,0.1295136251298502,77.73429799597037,1.0,0.5490932177694924,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,base case no policy,dikesnet
567,0,0.0,0.0,0,0.1621196943983075,160246852.5680457,6,162.29629489762937,1.5,0.8291620070731687,113.29954974031784,10.0,0.2862848689769204,207.20652058947,1.0,0.4296381022455777,76.38804268275702,1.0,0.7141727107415136,219.0463032307716,1.5,0.3854841991411821,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,base case no policy,dikesnet
568,0,0.9480948077432576,1329271029.6829507,0,0.399093410274182,433301760.9910785,23,248.10750940017957,1.5,0.397904102919803,73.96099247704781,10.0,0.1608749338079743,263.88591088463886,1.5,0.0917511604786148,227.79079264251837,1.5,0.4028139677026134,46.0821613495787,1.5,0.8840482579208067,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,base case no policy,dikesnet
569,0,0.0049638540632262,5685379.353146611,0,0.4303696685827674,406108158.6899052,56,67.79748366383505,10.0,0.7984723384674158,198.5587364433983,1.0,0.1668302736328938,141.4799064771782,1.0,0.3184547447774447,35.67503140419674,10.0,0.6633787200519903,193.24382208075488,10.0,0.3291063281013963,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,base case no policy,dikesnet
570,0,1.74909019956783,1923929015.3761184,0,0.0781873325663538,69721821.74784996,82,241.1178155511972,1.5,0.1671558656522208,127.00701367553228,1.0,0.0413619612822588,135.59753973982947,10.0,0.549483861798159,67.9288547694617,1.0,0.1079960071236148,59.17469389471256,1.5,0.5553039365803208,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,base case no policy,dikesnet
571,0,0.0763817695313684,114021059.5040838,0,0.0270278019056537,29924633.606124047,21,255.59088692433733,10.0,0.5759172674544438,180.7812180156257,1.5,0.6521953687843506,209.97910894632972,10.0,0.813248316205835,319.52967781180456,1.5,0.0622781523582874,182.91501514907637,1.5,0.1078866216458561,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,base case no policy,dikesnet
572,0,0.0,0.0,0,0.4284984203940221,594020375.3124526,64,54.1795545125407,1.0,0.8590242312732664,306.0262566327411,10.0,0.1336398554300322,153.9396433602447,10.0,0.2566722787076625,278.16074760967143,1.0,0.4655764557404507,50.36648248788204,10.0,0.6461552019762634,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,base case no policy,dikesnet
573,0,0.0,0.0,0,0.5955204373028118,644660972.0126925,40,152.00763072862844,10.0,0.8687079014043347,291.957775557098,1.0,0.1096562219008281,82.70431363440039,10.0,0.9066029644645276,54.73692318950221,10.0,0.5227074699881861,39.109276804622034,1.5,0.769683994426881,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,base case no policy,dikesnet
574,0,0.0315495750948197,49110580.84282477,0,0.1066741502086466,128609257.26338924,16,119.10493573558249,10.0,0.6878603485594735,38.21490098609571,10.0,0.424035770684213,257.67028246361934,10.0,0.8722028256441554,185.08436941619695,1.5,0.656043563119177,75.69146136133476,1.5,0.6316315345231251,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,base case no policy,dikesnet
575,0,0.0,0.0,0,0.2617755371283423,243160257.16301948,22,101.01461327493293,1.0,0.8800198353282793,284.9579733125564,10.0,0.2306467189628507,109.014015944354,10.0,0.087298751753555,231.32388632381975,1.0,0.1084561363956661,261.524149251553,10.0,0.5925500850704009,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,base case no policy,dikesnet
576,0,1.771291957600376,2263907507.983808,0,0.0,0.0,83,147.41206301440445,1.5,0.2931980696504885,165.02747001344665,1.0,0.7351713439526103,316.5164894513956,1.5,0.6342809289315172,255.41907307692944,1.0,0.6366903759008385,186.0455058217144,10.0,0.827629432857643,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,base case no policy,dikesnet
577,0,0.372475916731831,389532176.0698298,0,0.2044364787954935,164670432.85151115,74,206.00034782693663,1.0,0.4435261112844644,34.90032342800262,10.0,0.2845376353395393,335.7258131456208,1.5,0.0437248287647514,180.98956052190675,1.5,0.9197071664006832,60.09984856772436,1.0,0.980175183290412,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577,base case no policy,dikesnet
578,0,0.9493886410235582,1498781320.5815773,0,0.0,0.0,56,172.26078125414358,1.5,0.3765312952858446,293.64163493141064,1.5,0.9757408211106662,79.16815965138417,10.0,0.5395985053587433,281.5249480636087,10.0,0.6341852195355587,128.86910454738734,1.0,0.0876813478727322,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,base case no policy,dikesnet
579,0,1.7111300273245675,3498160020.232114,0,0.0,0.0,94,335.67396028677706,10.0,0.1008571609364084,67.4820348362988,1.0,0.2922007033781429,173.85428261342693,1.0,0.1771375033110281,141.06389775307807,10.0,0.8936372106420698,209.6676292896184,1.0,0.7226341520669799,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,base case no policy,dikesnet
580,0,0.0147882630754016,19099147.12981475,0,0.0117842231360235,11120239.625826972,117,33.767988107198775,1.0,0.7765525235632654,197.2860346725517,1.0,0.941823177779427,341.35347319282056,1.5,0.2547627638134551,129.97901482628853,10.0,0.6716216122061557,230.39889105476848,1.0,0.0261411124847791,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,base case no policy,dikesnet
581,0,1.57182298531237,2655020756.2414594,0,0.0,0.0,15,59.15596166366534,10.0,0.3440338047687414,173.01435865497393,10.0,0.9950309228100612,98.78640282523156,10.0,0.0448518540894469,328.61148161765345,10.0,0.7015948214326162,141.39020533026314,1.5,0.6155280339105288,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,base case no policy,dikesnet
582,0,0.1130817106370861,150318479.023732,0,0.1614629755381502,165725097.90512085,20,87.59022755149752,1.0,0.5591170139078769,291.41056592689654,1.5,0.3124723902657638,186.0380450276674,10.0,0.3668099390115807,58.07925277681883,1.0,0.6471135963244417,299.5610482680875,1.5,0.353716816582385,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,base case no policy,dikesnet
583,0,1.7421490968295703,3006770039.773779,0,0.6740964130292442,941871941.9500391,100,144.3099204846483,1.5,0.2958460859554723,68.97086694140576,1.5,0.0062835919024978,334.2958774860456,1.0,0.7882489661534584,214.7518286108192,10.0,0.610753167273685,190.7207072387845,10.0,0.3527989189561615,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,base case no policy,dikesnet
584,0,0.0803919661971163,88766954.90095572,0,0.2411930007466832,209866358.30572137,68,319.78580885449486,10.0,0.5832786630242092,326.7006096552072,1.5,0.2699593305529117,231.5434024260534,1.0,0.3600702672546459,73.92219194110328,10.0,0.0428033468875322,217.591347185364,10.0,0.4060501177900509,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,base case no policy,dikesnet
585,0,0.0,0.0,0,0.0778344962627001,94079292.70877367,94,151.58662313093367,1.5,0.907499938637659,332.7556872599432,1.0,0.4417775393305906,292.7584918311643,10.0,0.7161146418803012,169.112665641284,1.0,0.5768146810133189,295.0126458604883,1.5,0.2962927097706361,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585,base case no policy,dikesnet
586,0,1.7663659035713573,2720220780.6328363,0,0.0577376129187601,62163628.002557606,121,30.543510526922024,1.0,0.2649538868350516,320.42903759196065,10.0,0.4559965333364792,169.10686538014224,1.0,0.4995366840842498,324.58514995195355,10.0,0.7418246850352475,223.63852578615976,10.0,0.4006662783106448,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,base case no policy,dikesnet
587,0,0.6480263836565265,917404242.006962,0,0.0,0.0,127,248.57455951535195,1.0,0.4071589906830478,63.85475976089764,1.0,0.7245278755641232,267.3741160135076,1.0,0.058773908916071,279.91015231407005,1.5,0.3273104415025186,333.3666120871014,1.5,0.8103079400770178,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587,base case no policy,dikesnet
588,0,1.7749388101845835,3601624532.559449,0,0.0,0.0,96,218.1818445225757,1.0,0.2697552468799491,239.07851717523255,1.5,0.733712528350307,274.2426685992574,1.5,0.673699585683021,140.2974047447338,10.0,0.5800275529015274,79.30910383838068,10.0,0.6477506898633418,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,base case no policy,dikesnet
589,0,1.7824093320155137,2086400527.8728411,0,0.0,0.0,70,293.25599871031426,10.0,0.0266476894210922,123.28940185300908,1.5,0.1468224922593624,224.25229533096743,1.0,0.4970309676566363,48.003418838938174,1.0,0.8726372698323831,32.260933077195695,10.0,0.4339875188783653,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,base case no policy,dikesnet
590,0,0.0298431455665341,43932747.78318806,0,0.0308027782061251,33867757.09493861,21,32.86356993638307,1.0,0.6578185151726647,138.6763497776953,10.0,0.6961551134638255,50.569247146668914,1.0,0.723436724764822,258.4983461482853,10.0,0.5315745352420608,89.2293348513258,1.0,0.9098921045556247,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,base case no policy,dikesnet
591,0,0.0554064912075299,72600882.68763691,0,0.2149657086046005,221547954.3677841,62,41.9216616363713,1.0,0.637870545707736,313.8460766162155,10.0,0.283656321425847,252.36932674509228,1.5,0.5210333977347952,49.59691602895755,10.0,0.1698272246851475,75.85037981146093,1.5,0.6420886583012902,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,base case no policy,dikesnet
592,0,0.920707588554914,1602296871.180605,0,0.2439929066540445,321185456.64678186,116,46.67554847697954,10.0,0.368992239093909,103.71771263047728,1.5,0.1645233745517212,263.30020193432927,10.0,0.2281792301848195,81.1892084480991,10.0,0.1791710214135617,164.73422379240452,10.0,0.2923811537899726,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,base case no policy,dikesnet
593,0,1.7775487602274138,2458727660.8544,0,0.0,0.0,16,175.2318489525664,1.5,0.104029476893482,158.95974413189384,1.0,0.7932940451765905,197.7001794813529,1.5,0.5148768307398204,233.0510825729117,1.5,0.5442990887240876,56.18024360741306,10.0,0.9816941351512412,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,base case no policy,dikesnet
594,0,0.0,0.0,0,0.5717809927337687,526615725.2300398,51,325.26236603674033,1.5,0.8170627275780566,115.205541702097,1.5,0.0898476460336563,30.61459103768586,1.0,0.3863881928249199,178.0056115897685,1.0,0.8382897583321121,49.34005254654075,1.0,0.945804279513839,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,base case no policy,dikesnet
595,0,1.749340361463732,2830601020.543382,0,0.0,0.0,84,156.81021196488638,10.0,0.3241530542597692,48.35540397198975,10.0,0.5105927091334113,272.52457949342744,1.5,0.8248940271013745,189.50737713439676,1.0,0.7700371963415148,109.27630705369668,1.0,0.2490679525698499,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,base case no policy,dikesnet
596,0,0.0,0.0,0,0.0319072733872991,32895490.88054853,70,312.12801816193786,1.5,0.9003451975403656,196.48667238068327,1.5,0.8321255750803,284.81289727247594,1.0,0.0491034693892752,59.09785983787718,1.0,0.1124399353263067,200.9505348906605,1.0,0.0907548682183872,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,base case no policy,dikesnet
597,0,1.7844701016045628,1954920261.334236,0,0.0,0.0,27,232.590403444655,1.5,0.1645116746261954,333.2798706016633,10.0,0.6328339782717759,74.29073732949587,10.0,0.889444323353111,261.28392941387625,1.5,0.4926240337554218,81.9566765913781,1.5,0.1492591571013435,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,base case no policy,dikesnet
598,0,0.0296777578889556,31750755.89838496,0,0.2108702760317743,178899228.5501085,36,91.22796926115352,1.5,0.6972631692167411,135.03302571347217,1.5,0.2422116802404854,33.738493204001145,10.0,0.1197505266574921,307.3151191857817,10.0,0.3594971479425083,285.33592211412105,10.0,0.0476963059344362,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,base case no policy,dikesnet
599,0,1.7329520322734435,2624812367.593461,0,0.0262927210018769,28967811.18446991,38,127.0347522165732,10.0,0.2559735122097539,278.6595436207677,1.5,0.2948509885979454,267.7221188595129,1.5,0.7830176513822754,281.8914978586945,1.5,0.387648121846878,143.92693535196753,1.5,0.8004474781937255,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,base case no policy,dikesnet
600,0,0.937415196594676,1723328935.8446631,0,0.0,0.0,63,109.0091370487724,10.0,0.385783645571722,95.52831877591606,1.0,0.8956304865553604,137.76379872981755,1.0,0.0793222611675039,340.5307722347754,10.0,0.5705266441171779,53.79209540786847,1.0,0.96816166734694,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,base case no policy,dikesnet
601,0,0.3710609536541058,361814235.4191896,0,0.0,0.0,126,345.3911081829752,10.0,0.4582561020181298,131.44697767128346,1.0,0.9393985516256748,229.3095635451826,1.5,0.998163027938156,184.315739711418,10.0,0.4224175450788247,121.20113921443136,1.5,0.7172844915929306,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,base case no policy,dikesnet
602,0,0.9466207575788814,1396954785.606516,0,0.0,0.0,121,294.4401913148852,1.0,0.3729525292920168,251.20463448831435,1.0,0.5243235890548061,268.05216132595865,1.5,0.5448298404740659,56.799143556191154,1.5,0.0209976474667506,338.44114920857413,10.0,0.7954152381899321,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,base case no policy,dikesnet
603,0,1.7807582645697986,2871088159.3254933,0,0.0,0.0,110,298.319955085296,1.0,0.2290416798605858,229.93158727878568,1.0,0.9843200971825192,148.44657962270895,1.5,0.5721992220033735,252.8077489657389,1.0,0.6042602482064129,320.6765638490669,1.5,0.0861577070231778,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,base case no policy,dikesnet
604,0,1.7614286636392913,2253843459.1226864,0,0.0,0.0,31,335.1833473106895,10.0,0.0952971920854036,250.400004404605,1.5,0.4371762072505354,40.32521615186336,1.5,0.1147930256472355,91.5743706811128,1.5,0.2260281203032208,174.8926759676983,1.0,0.0279105304913948,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,base case no policy,dikesnet
605,0,0.1896977820154929,301123359.1581557,0,0.4273055604860665,536791312.8821664,98,131.82682858938605,1.0,0.4964691529625207,335.76942866022904,1.0,0.1635628897493561,203.59606175331896,10.0,0.1544056000469275,221.94938431643965,10.0,0.380309204686068,142.798210066128,1.0,0.0122639050464292,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,base case no policy,dikesnet
606,0,1.7749465388225043,3005671952.5723124,0,0.0045138619285749,5473493.26518801,14,131.30425820913678,1.0,0.2749295418049455,326.9877758947476,1.0,0.4756000723815971,93.81806019851992,10.0,0.8876147634100042,115.37762749342085,1.0,0.5826893075264495,97.4906147715134,1.0,0.9939765686984382,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,base case no policy,dikesnet
607,0,1.7690667230744055,1941431330.627586,0,0.0726957900214207,57638137.79993978,23,76.07588317068166,10.0,0.0663354265547945,196.9868866903452,1.5,0.3141756717162968,212.07806679580912,1.5,0.9861516187436108,158.57816514924306,1.0,0.072399375899477,117.81843561845456,1.0,0.3099350298328525,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,base case no policy,dikesnet
608,0,0.0784728475911338,105455483.16572556,0,0.0159302534569302,15899381.256036753,15,319.52751013016245,10.0,0.5727944773924212,337.8443802156194,1.5,0.755659356801608,42.80191272758095,1.0,0.0816212074196463,94.92340954291012,1.0,0.1962048353921177,120.22106534937328,1.5,0.1580390881118097,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,base case no policy,dikesnet
609,0,0.0316145259936048,40987879.04408468,0,0.43291608462789,457204530.5040375,112,321.70762259157783,1.0,0.7279041787743417,165.54757419665106,10.0,0.2010096420655064,306.67371340857005,10.0,0.2512939320098546,130.8632026748008,1.0,0.8189645503612021,305.9105539320133,1.0,0.8900683951089551,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,base case no policy,dikesnet
610,0,0.0,0.0,0,0.0795103373888496,95094691.84324844,128,227.70147559246703,1.5,0.884366691970902,120.76146851376164,1.0,0.4982575130120149,203.24169613679052,1.5,0.1526432392850666,161.8557514285785,1.5,0.583660698255387,73.60099939826968,1.0,0.2203541777514535,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,base case no policy,dikesnet
611,0,1.758128646361362,2841929775.083634,0,0.0050856604268626,5539862.292378309,103,40.84302971252926,10.0,0.062193063679516,93.1656994180276,1.5,0.8734785691874606,243.5081171645869,1.0,0.7776499610682123,244.53585001263207,1.5,0.3332327355091452,304.6151664522045,1.0,0.157406059663574,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,base case no policy,dikesnet
612,0,0.3691133298058519,568777816.8985912,0,0.0049086936041152,5439250.305198715,121,67.39447455239953,1.5,0.4557125827015105,157.0737017835694,1.0,0.7595554281547591,87.66121528078561,1.0,0.8176113316850636,237.7637340373477,10.0,0.0257776434377802,135.95339171368516,1.5,0.889087118004787,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,base case no policy,dikesnet
613,0,1.6998937788444737,3032458834.140221,0,0.0,0.0,51,198.5830798788549,10.0,0.1080168958178372,123.0114882873248,1.5,0.3303789570561832,311.70414140147113,10.0,0.2497974672871697,280.66966640677856,1.0,0.7269297777101894,261.2195652402512,1.5,0.3019358871176303,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613,base case no policy,dikesnet
614,0,0.3669599337372141,603250362.9367231,0,0.0016267181796271,1893174.4106241784,15,56.63934681919804,1.5,0.4564505586013753,117.36971903255002,1.0,0.8780146139068843,76.95059123158306,10.0,0.6135764931508277,338.01586547284984,10.0,0.3789669586443825,83.90941886314073,1.0,0.3432692667628523,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,base case no policy,dikesnet
615,0,1.7640496607234248,2530080662.127966,0,0.0,0.0,25,300.4037993486709,10.0,0.0570462373062625,101.4395170618399,1.5,0.2480878088980856,238.213272463314,1.0,0.9491995618470528,104.781778384576,1.5,0.7616457522805732,339.7795693617936,1.5,0.8855797540314218,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615,base case no policy,dikesnet
616,0,1.74909019956783,2109955449.257205,0,0.0,0.0,82,211.05452905209293,1.0,0.0460843287456474,80.43990673641193,10.0,0.9571298823654056,301.1142537881202,1.5,0.9405686993022068,58.61221532422018,1.0,0.9013984438804792,249.18703542310936,1.0,0.7406594737570233,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,base case no policy,dikesnet
617,0,1.720045612047263,2082034082.45021,0,0.0,0.0,116,187.04854564130903,1.0,0.2966789111154832,130.36642526963146,10.0,0.6359225040030093,170.32254416963804,1.5,0.6715471492552443,262.3365244973877,1.5,0.0703085813020018,67.37433934685927,1.5,0.1391609998498843,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,base case no policy,dikesnet
